price,trim,isOneOwner,mileage,year,color,displacement,fuel,region
46.995,550,f,39.268,2011,Black,5.5,Gasoline,SoA
45.9,550,f,15.776,2010,Silver,5.5,Gasoline,SoA
49.9,550,t,14.892,2010,Black,5.5,Gasoline,WSC
48.995,550,f,29.09,2011,Black,5.5,Gasoline,WSC
46.991,550,f,48.831,2010,White,5.5,Gasoline,Pac
45.888,550,t,26.558,2010,other,5.5,Gasoline,Pac
39.88,550,f,28.714,2010,Black,5.5,Gasoline,Pac
48.992,550,f,34.842,2010,Black,5.5,Gasoline,Pac
48.8,550,t,38.229,2011,Gray,5.5,Gasoline,SoA
58.999,550,f,14.966,2011,Silver,5.5,Gasoline,Mtn
52.991,550,f,29.35,2011,Black,5.5,Gasoline,SoA
52.999,550,f,6.401,2010,Blue,5.5,Gasoline,WSC
62.986,550,f,22.361,2012,Silver,4.6,Gasoline,Pac
54.888,550,t,36.447,2013,White,4.6,Gasoline,Pac
55.995,550,f,21.58,2012,Black,4.6,Gasoline,WSC
67.993,550,f,23.944,2013,White,4.6,Gasoline,SoA
59.991,550,t,23.346,2013,Black,4.6,Gasoline,Pac
49.999,550,f,15.935,2012,Silver,4.6,Gasoline,SoA
59.95,550,f,19.533,2012,Gray,4.6,Gasoline,Pac
45.799,550,f,44.481,2012,Black,4.6,Gasoline,WSC
67.888,550,t,15.725,2013,Black,4.6,Gasoline,ESC
64.581,550,t,23.812,2012,White,4.6,Gasoline,SoA
48.995,63 AMG,f,53.217,2010,Black,6.3,Gasoline,Mid
25.992,550,f,57.985,2007,Black,5.5,Gasoline,WNC
24.9,550,f,95.715,2008,Black,5.5,Gasoline,Mid
27.674,550,f,81.844,2008,Black,5.5,Gasoline,ENC
38.995,550,f,55.199,2008,Black,5.5,Gasoline,SoA
28.95,550,t,72.409,2007,Black,5.5,Gasoline,SoA
20.995,550,f,92.469,2007,Black,5.5,Gasoline,ENC
36.9,550,f,69.602,2008,Black,5.5,Gasoline,Mid
25.994,550,f,75.039,2008,Gray,5.5,Gasoline,ENC
39.5,550,f,29.182,2009,White,5.5,Gasoline,SoA
25.75,550,f,88.142,2007,Blue,5.5,Gasoline,SoA
35.995,550,f,34.817,2008,White,5.5,Gasoline,Mid
37.99,550,f,64.54,2009,Black,5.5,Gasoline,ESC
20.495,550,f,106.142,2008,Blue,5.5,Gasoline,Mid
17.995,550,t,140.2,2007,Gray,5.5,Gasoline,New
27.9,550,f,83.857,2007,Black,5.5,Gasoline,ENC
34.991,550,f,29.002,2008,Blue,5.5,Gasoline,Mid
26.9,550,f,93.925,2008,Black,5.5,Gasoline,ENC
24.995,550,f,104.512,2008,Silver,5.5,Gasoline,ENC
25.995,550,f,135.558,2008,Black,5.5,Gasoline,Mid
38.0,550,f,40.053,2009,Gray,5.5,Gasoline,ENC
26.99,550,f,61.775,2009,Black,5.5,Gasoline,Mid
34.981,550,f,49.123,2008,Black,5.5,Gasoline,Mtn
26.899,550,f,105.068,2009,Black,5.5,Gasoline,ENC
43.9,550,f,47.161,2009,White,5.5,Gasoline,SoA
28.0,550,t,53.75,2007,Black,5.5,Gasoline,Mtn
38.296,550,f,30.805,2008,Black,5.5,Gasoline,ENC
24.995,550,t,102.305,2008,Blue,5.5,Gasoline,Mid
30.98,550,f,61.955,2008,Blue,5.5,Gasoline,SoA
23.975,550,f,106.889,2009,Black,5.5,Gasoline,Mid
29.995,550,f,94.558,2008,Silver,5.5,Gasoline,SoA
31.966,550,f,62.761,2008,Black,5.5,Gasoline,SoA
26.635,550,f,79.579,2009,other,5.5,Gasoline,ENC
49.9,350,f,28.717,2012,Black,3.0,Diesel,SoA
68.991,350,f,2.93,2013,Black,3.0,Diesel,ENC
68.995,350,f,40.231,2012,Silver,3.0,Diesel,Mid
45.145,550,f,48.976,2010,Black,5.5,Gasoline,SoA
53.995,550,f,10.986,2011,White,5.5,Gasoline,SoA
42.999,550,f,40.386,2011,Black,5.5,Gasoline,SoA
50.989,550,t,48.944,2011,other,5.5,Gasoline,SoA
53.8,550,f,42.821,2011,Black,5.5,Gasoline,ESC
48.995,550,f,33.955,2011,Black,5.5,Gasoline,ENC
37.695,550,f,82.357,2011,White,5.5,Gasoline,Mid
64.956,550,f,23.354,2011,Black,5.5,Gasoline,WNC
59.98,550,t,33.4,2010,White,5.5,Gasoline,Mid
44.376,550,f,29.801,2011,White,5.5,Gasoline,SoA
38.661,550,f,64.935,2010,White,5.5,Gasoline,SoA
62.0,550,t,32.791,2010,Silver,5.5,Gasoline,Mtn
45.998,550,f,23.119,2010,Black,5.5,Gasoline,New
56.993,550,f,23.223,2011,Black,5.5,Gasoline,Mid
40.995,550,f,59.518,2011,Black,5.5,Gasoline,Mid
63.8,550,f,5.805,2012,Blue,4.6,Gasoline,WNC
56.888,550,f,32.464,2012,Silver,4.6,Gasoline,Mid
64.999,550,f,19.579,2012,White,4.6,Gasoline,SoA
49.995,550,f,30.597,2012,Black,4.6,Gasoline,WSC
66.995,550,f,14.656,2013,White,4.6,Gasoline,SoA
46.993,550,f,32.679,2012,Black,4.6,Gasoline,SoA
48.999,550,f,34.277,2013,Black,4.6,Gasoline,SoA
57.999,550,t,30.268,2012,Black,4.6,Gasoline,Mid
44.997,550,f,60.287,2012,Black,4.6,Gasoline,New
67.781,550,f,22.032,2013,Black,4.6,Gasoline,SoA
58.998,550,f,37.814,2013,White,4.6,Gasoline,SoA
71.991,550,f,36.56,2013,Black,4.6,Gasoline,WSC
67.991,550,t,22.252,2013,White,4.6,Gasoline,Mtn
42.995,550,t,59.827,2012,Black,4.6,Gasoline,Mid
49.952,550,f,26.0,2012,Black,4.6,Gasoline,Mid
45.495,550,f,38.064,2012,Gray,4.6,Gasoline,SoA
51.877,550,t,22.69,2012,Black,4.6,Gasoline,New
51.9,550,f,48.792,2012,Silver,4.6,Gasoline,Mid
43.999,550,t,29.513,2012,Black,4.6,Gasoline,SoA
56.999,550,t,18.53,2013,Black,4.6,Gasoline,SoA
49.995,550,t,47.998,2012,Black,4.6,Gasoline,Mid
46.999,550,f,29.306,2012,Gray,4.6,Gasoline,SoA
39.968,550,f,54.19,2012,Gray,4.6,Gasoline,New
57.995,550,f,30.848,2013,Gray,4.6,Gasoline,Mid
53.998,550,f,42.31,2013,Black,4.6,Gasoline,SoA
41.991,400,f,34.055,2010,Blue,3.5,Hybrid,WSC
35.495,400,f,43.978,2010,Black,3.5,Hybrid,Mid
6.995,320,f,179.035,1995,Silver,3.2,Gasoline,SoA
3.995,320,f,249.0,1997,Black,3.2,Gasoline,SoA
3.75,320,f,152.561,1999,White,3.2,Gasoline,SoA
9.995,320,f,119.4,1999,White,3.2,Gasoline,Mid
2.7,320,f,118.47,1996,Silver,3.2,Gasoline,Mid
2.995,320,f,97.42,1995,Black,3.2,Gasoline,WNC
7.85,320,f,191.013,1999,other,3.2,Gasoline,ESC
4.991,320,f,135.0,1998,White,3.2,Gasoline,Pac
3.999,320,f,137.298,1997,Blue,3.2,Gasoline,Pac
5.495,420,f,101.274,1999,White,4.2,Gasoline,Mtn
3.5,600,f,139.801,1994,Black,6.0,Gasoline,Mid
13.35,350,f,102.292,2006,Blue,3.7,Gasoline,SoA
5.999,430,f,123.183,2002,White,4.3,Gasoline,SoA
10.9,430,t,72.701,2004,Gray,4.3,Gasoline,Pac
5.788,430,f,116.161,2001,Silver,4.3,Gasoline,Pac
8.999,430,f,147.033,2000,White,4.3,Gasoline,Pac
6.988,430,f,135.0,2001,Black,4.3,Gasoline,Pac
2.9,430,f,231.76,2001,other,4.3,Gasoline,ENC
15.995,430,f,66.962,2003,Blue,4.3,Gasoline,Pac
14.997,430,f,73.748,2004,Silver,4.3,Gasoline,WNC
11.99,430,f,104.264,2006,Silver,4.3,Gasoline,SoA
7.995,430,t,150.356,2003,White,4.3,Gasoline,SoA
19.888,430,t,57.981,2006,Silver,4.3,Gasoline,Pac
7.9,430,f,139.467,2002,Blue,4.3,Gasoline,WSC
9.949,430,f,61.53,2003,Silver,4.3,Gasoline,WNC
6.995,430,f,134.686,2001,Silver,4.3,Gasoline,ESC
6.991,430,f,145.284,2001,Silver,4.3,Gasoline,Pac
3.995,430,f,257.157,2000,other,4.3,Gasoline,SoA
7.495,430,f,120.451,2000,other,4.3,Gasoline,ENC
7.995,430,f,133.701,2000,other,4.3,Gasoline,SoA
5.995,430,f,186.654,2001,Black,4.3,Gasoline,Mid
8.95,430,f,91.378,2001,Silver,4.3,Gasoline,SoA
13.99,430,f,60.348,2002,Black,4.3,Gasoline,SoA
13.995,430,f,95.831,2005,Gray,4.3,Gasoline,Pac
18.997,430,f,46.333,2006,Gray,4.3,Gasoline,ESC
7.99,430,f,120.926,2000,Black,4.3,Gasoline,Mtn
7.995,430,f,91.779,2002,Silver,4.3,Gasoline,ENC
5.629,430,f,177.519,2003,Blue,4.3,Gasoline,ENC
12.295,430,t,87.913,2004,Black,4.3,Gasoline,Mid
7.69,430,f,99.874,2000,other,4.3,Gasoline,Pac
5.995,430,f,184.817,2002,Silver,4.3,Gasoline,SoA
7.156,430,f,88.773,2003,Silver,4.3,Gasoline,SoA
12.9,430,f,105.0,2004,Black,4.3,Gasoline,Pac
25.5,55 AMG,f,48.746,2006,Silver,5.4,Gasoline,Mtn
16.713,55 AMG,f,127.215,2005,Silver,5.4,Gasoline,Mtn
8.988,500,f,113.021,2001,Silver,5.0,Gasoline,Pac
10.995,500,f,104.993,2003,Black,5.0,Gasoline,Pac
15.698,500,f,123.997,2004,Blue,5.0,Gasoline,ENC
20.997,500,f,49.649,2005,Black,5.0,Gasoline,ESC
13.995,500,f,139.992,2005,other,5.0,Gasoline,ESC
10.9,500,f,174.306,2001,Black,5.0,Gasoline,SoA
15.999,500,f,86.518,2001,Black,5.0,Gasoline,Pac
9.493,500,f,155.025,2002,White,5.0,Gasoline,ENC
5.995,500,f,156.178,2000,Black,5.0,Gasoline,SoA
8.988,500,f,140.399,2002,Black,5.0,Gasoline,Pac
11.987,500,f,82.317,2002,Black,5.0,Gasoline,Mtn
5.985,500,f,186.232,2003,Gray,5.0,Gasoline,ESC
4.6,500,f,144.822,2000,Silver,5.0,Gasoline,Pac
8.499,500,f,111.7,2001,Black,5.0,Gasoline,Mtn
9.995,500,f,94.758,2000,Black,5.0,Gasoline,Mtn
14.5,500,f,45.432,2006,other,5.0,Gasoline,Pac
13.5,500,f,114.169,2006,Black,5.0,Gasoline,Pac
3.999,500,f,139.786,2001,Silver,5.0,Gasoline,WSC
14.477,500,f,85.208,2004,Gray,5.0,Gasoline,SoA
14.975,500,f,88.288,2006,Gray,5.0,Gasoline,SoA
8.646,500,f,158.92,2001,White,5.0,Gasoline,SoA
9.995,500,f,103.499,2002,Silver,5.0,Gasoline,SoA
17.995,500,f,82.653,2006,Black,5.0,Gasoline,Pac
4.981,500,f,150.009,2000,Black,5.0,Gasoline,Pac
7.9,600,f,153.251,2001,Black,5.8,Gasoline,WNC
22.999,65 AMG,f,79.71,2006,Black,6.0,Gasoline,WSC
10.999,430,f,75.5,2003,Black,4.3,Gasoline,ENC
12.995,430,f,114.017,2004,Silver,4.3,Gasoline,Mid
11.7,430,f,104.876,2004,White,4.3,Gasoline,Mid
11.9,430,f,127.787,2004,White,4.3,Gasoline,SoA
13.995,430,f,105.0,2004,other,4.3,Gasoline,SoA
9.9,430,f,125.24,2005,Silver,4.3,Gasoline,WSC
5.9,430,f,189.205,2006,Black,4.3,Gasoline,Mid
13.95,500,f,97.103,2004,White,5.0,Gasoline,Mid
14.5,500,f,70.144,2005,Silver,5.0,Gasoline,ENC
7.656,500,f,137.496,2004,Silver,5.0,Gasoline,ESC
7.9,500,f,142.949,2003,other,5.0,Gasoline,Pac
12.995,500,f,113.892,2004,Gray,5.0,Gasoline,SoA
13.949,500,f,98.15,2004,Black,5.0,Gasoline,New
23.991,550,f,101.462,2007,White,5.5,Gasoline,SoA
22.995,550,f,101.964,2008,Black,5.5,Gasoline,Pac
27.495,550,f,93.713,2007,Black,5.5,Gasoline,SoA
17.5,550,t,128.058,2007,Black,5.5,Gasoline,SoA
25.988,550,f,85.29,2007,Blue,5.5,Gasoline,SoA
27.305,550,f,74.239,2008,Black,5.5,Gasoline,SoA
34.434,550,f,63.298,2009,Black,5.5,Gasoline,SoA
25.99,550,f,78.909,2007,Silver,5.5,Gasoline,SoA
28.22,550,f,78.54,2007,Black,5.5,Gasoline,SoA
32.995,550,f,53.855,2008,Gray,5.5,Gasoline,WSC
31.999,550,f,96.885,2008,Silver,5.5,Gasoline,Pac
29.976,550,f,40.961,2007,Black,5.5,Gasoline,SoA
51.988,550,f,10.954,2007,White,5.5,Gasoline,Mid
21.98,550,f,125.56,2007,Gray,5.5,Gasoline,SoA
29.985,550,t,74.508,2008,Blue,5.5,Gasoline,WSC
28.75,550,f,81.109,2008,Blue,5.5,Gasoline,ESC
30.988,550,f,112.912,2009,Gray,5.5,Gasoline,SoA
23.997,550,f,71.583,2007,Black,5.5,Gasoline,SoA
26.783,550,f,61.011,2007,Black,5.5,Gasoline,Mtn
26.6,550,f,70.094,2008,Blue,5.5,Gasoline,SoA
30.988,550,f,27.561,2008,Black,5.5,Gasoline,WSC
19.85,550,f,146.017,2007,Silver,5.5,Gasoline,Mid
29.894,550,f,87.885,2008,Black,5.5,Gasoline,Pac
24.9,550,f,107.777,2008,Black,5.5,Gasoline,Mid
37.899,550,f,55.29,2008,Black,5.5,Gasoline,Pac
43.9,550,t,16.202,2008,Black,5.5,Gasoline,SoA
31.492,550,f,33.016,2007,Gray,5.5,Gasoline,SoA
20.999,550,f,97.716,2007,Blue,5.5,Gasoline,SoA
23.551,550,f,100.427,2007,Gray,5.5,Gasoline,SoA
24.995,550,f,151.549,2007,Black,5.5,Gasoline,SoA
28.982,550,f,66.973,2007,Black,5.5,Gasoline,SoA
25.504,550,f,74.632,2008,Silver,5.5,Gasoline,WSC
44.0,550,f,49.679,2009,Black,5.5,Gasoline,Mtn
29.9,550,f,47.33,2009,Silver,5.5,Gasoline,WSC
26.9,550,f,108.713,2007,Black,5.5,Gasoline,Mid
26.7,550,f,86.65,2008,Gray,5.5,Gasoline,SoA
31.349,550,f,44.793,2007,Gray,5.5,Gasoline,WNC
20.795,550,f,78.64,2007,Silver,5.5,Gasoline,SoA
30.0,550,f,93.5,2007,Silver,5.5,Gasoline,WSC
21.89,550,f,80.0,2007,Silver,5.5,Gasoline,Pac
20.995,550,t,80.082,2007,Gray,5.5,Gasoline,WNC
22.98,550,f,82.767,2008,Blue,5.5,Gasoline,Mid
34.5,600,f,51.047,2007,Black,5.5,Gasoline,SoA
38.554,63 AMG,f,59.971,2008,Blue,6.3,Gasoline,SoA
55.9,63 AMG,f,34.338,2009,Black,6.3,Gasoline,Pac
38.995,63 AMG,f,74.414,2008,Black,6.3,Gasoline,SoA
33.75,63 AMG,f,76.525,2008,Black,6.3,Gasoline,WSC
59.888,63 AMG,f,29.202,2009,White,6.3,Gasoline,Pac
49.965,63 AMG,f,39.397,2008,White,6.3,Gasoline,Mid
44.981,63 AMG,f,41.87,2009,Gray,6.3,Gasoline,WSC
35.999,63 AMG,f,97.048,2008,Black,6.3,Gasoline,Pac
33.998,63 AMG,f,103.125,2008,Silver,6.3,Gasoline,SoA
46.977,63 AMG,f,55.65,2009,Gray,6.3,Gasoline,Mid
38.8,63 AMG,f,91.803,2008,Black,6.3,Gasoline,Pac
65.283,65 AMG,f,45.889,2008,Black,6.0,Gasoline,Pac
79.5,65 AMG,t,12.737,2008,White,6.0,Gasoline,WSC
52.85,65 AMG,f,56.337,2007,Blue,6.0,Gasoline,SoA
47.995,550,f,39.764,2010,Silver,5.5,Gasoline,WSC
38.88,550,f,35.724,2010,Silver,5.5,Gasoline,Pac
58.491,550,f,7.503,2011,other,5.5,Gasoline,SoA
40.5,550,f,32.396,2011,Black,5.5,Gasoline,SoA
33.999,550,t,50.209,2011,Silver,5.5,Gasoline,SoA
41.95,550,f,48.066,2010,Silver,5.5,Gasoline,WSC
44.995,550,t,40.021,2011,Blue,5.5,Gasoline,ESC
55.792,550,t,39.308,2011,Black,5.5,Gasoline,SoA
45.95,550,t,71.258,2010,White,5.5,Gasoline,Pac
57.99,550,f,25.751,2011,Black,5.5,Gasoline,Pac
45.98,550,f,39.888,2010,Gray,5.5,Gasoline,SoA
37.99,550,f,92.0,2010,White,5.5,Gasoline,SoA
42.92,550,f,58.727,2010,Silver,5.5,Gasoline,SoA
33.9,550,f,105.025,2010,Gray,5.5,Gasoline,ESC
37.991,550,f,18.287,2011,Silver,5.5,Gasoline,Mid
39.998,550,f,45.637,2010,Black,5.5,Gasoline,Pac
43.999,550,f,31.343,2010,Silver,5.5,Gasoline,WSC
39.9,550,f,48.377,2010,White,5.5,Gasoline,SoA
41.15,550,f,54.423,2010,White,5.5,Gasoline,Pac
58.995,550,f,21.806,2012,Black,4.6,Gasoline,WSC
63.99,550,f,13.475,2012,Gray,4.6,Gasoline,SoA
63.995,550,f,22.737,2013,Black,4.6,Gasoline,ESC
63.881,550,f,18.721,2012,Black,4.6,Gasoline,SoA
57.496,550,f,25.287,2012,White,4.6,Gasoline,Mtn
58.99,550,t,16.361,2012,Black,4.6,Gasoline,SoA
49.988,550,t,32.109,2012,Gray,4.6,Gasoline,ENC
68.989,550,f,19.494,2013,Black,4.6,Gasoline,SoA
57.8,550,t,17.352,2012,White,4.6,Gasoline,SoA
36.5,550,f,5.47,2012,Blue,4.6,Gasoline,ESC
79.99,63 AMG,t,9.45,2012,Black,5.5,Gasoline,ENC
79.5,600,f,13.657,2012,Black,5.5,Gasoline,WSC
52.99,63 AMG,f,51.163,2010,Black,6.3,Gasoline,SoA
60.888,63 AMG,f,60.092,2010,White,6.3,Gasoline,Pac
24.75,550,f,102.135,2008,White,5.5,Gasoline,SoA
30.45,550,t,68.237,2008,Gray,5.5,Gasoline,Mid
28.998,550,f,72.509,2008,Black,5.5,Gasoline,WSC
29.9,550,f,52.625,2008,White,5.5,Gasoline,ESC
25.867,550,f,77.648,2008,Gray,5.5,Gasoline,ENC
29.817,550,f,69.85,2009,Black,5.5,Gasoline,SoA
34.977,550,f,65.694,2009,Black,5.5,Gasoline,SoA
26.995,550,f,84.503,2007,Silver,5.5,Gasoline,Pac
28.995,550,f,93.653,2008,Black,5.5,Gasoline,SoA
21.5,550,f,160.222,2008,Black,5.5,Gasoline,New
35.49,550,t,13.985,2007,Gray,5.5,Gasoline,Mtn
29.599,550,f,60.105,2007,Black,5.5,Gasoline,SoA
35.0,550,f,71.792,2008,White,5.5,Gasoline,SoA
27.191,550,t,71.538,2007,Gray,5.5,Gasoline,New
29.991,550,f,76.475,2008,Blue,5.5,Gasoline,ENC
31.899,550,t,68.925,2009,Gray,5.5,Gasoline,Mid
24.95,550,f,52.355,2007,Blue,5.5,Gasoline,ENC
24.875,550,f,94.709,2007,Black,5.5,Gasoline,SoA
27.995,550,f,84.292,2007,Black,5.5,Gasoline,SoA
29.995,550,f,69.179,2009,Gray,5.5,Gasoline,ESC
33.988,550,f,57.75,2009,Silver,5.5,Gasoline,SoA
29.9,550,f,65.246,2007,Black,5.5,Gasoline,ENC
31.999,550,f,96.8,2008,Silver,5.5,Gasoline,SoA
19.95,550,f,136.372,2007,other,5.5,Gasoline,SoA
29.993,550,f,45.111,2008,Silver,5.5,Gasoline,SoA
24.999,550,f,89.989,2007,White,5.5,Gasoline,ENC
21.95,550,f,84.12,2008,Black,5.5,Gasoline,WSC
39.995,550,f,39.462,2008,Black,5.5,Gasoline,New
30.495,550,f,59.292,2008,Black,5.5,Gasoline,SoA
32.995,550,f,76.471,2009,White,5.5,Gasoline,Mid
27.9,550,f,76.0,2008,Silver,5.5,Gasoline,Mtn
28.991,550,f,75.571,2008,Gray,5.5,Gasoline,Mid
32.959,550,t,70.501,2008,Black,5.5,Gasoline,WSC
20.981,550,f,118.377,2008,Black,5.5,Gasoline,Mtn
29.995,550,f,46.637,2009,White,5.5,Gasoline,Mid
30.0,550,f,65.034,2009,White,5.5,Gasoline,Mid
26.5,550,f,69.706,2008,Black,5.5,Gasoline,Mid
34.991,550,f,51.196,2009,Blue,5.5,Gasoline,SoA
30.995,350,f,94.9,2012,Black,3.0,Diesel,New
33.977,550,f,51.238,2010,Silver,5.5,Gasoline,Mid
34.0,550,f,69.937,2010,Silver,5.5,Gasoline,Mid
45.995,550,f,41.433,2010,Silver,5.5,Gasoline,ENC
47.9,550,t,24.008,2010,Black,5.5,Gasoline,SoA
42.995,550,f,94.607,2011,Gray,5.5,Gasoline,Mid
37.9,550,f,31.116,2010,Black,5.5,Gasoline,SoA
74.0,550,t,13.306,2011,Gray,5.5,Gasoline,Mtn
42.991,550,f,56.686,2011,Black,5.5,Gasoline,SoA
47.995,550,t,48.214,2010,Black,5.5,Gasoline,Mid
39.995,550,f,35.762,2010,Gray,5.5,Gasoline,Mid
36.999,550,f,40.613,2010,Silver,5.5,Gasoline,SoA
52.999,550,f,40.982,2011,Silver,5.5,Gasoline,ENC
41.995,550,f,45.957,2011,Black,5.5,Gasoline,Mid
52.998,550,f,47.399,2011,Gray,5.5,Gasoline,New
47.777,550,f,23.078,2011,Black,5.5,Gasoline,WSC
64.988,550,t,15.019,2012,Black,4.6,Gasoline,New
49.99,550,f,43.395,2012,Black,4.6,Gasoline,Mtn
49.88,550,f,38.073,2012,other,4.6,Gasoline,Pac
51.877,550,t,23.844,2012,Gray,4.6,Gasoline,New
48.8,550,f,61.15,2013,White,4.6,Gasoline,SoA
40.999,550,t,48.504,2012,Silver,4.6,Gasoline,SoA
59.0,550,t,35.549,2012,Black,4.6,Gasoline,SoA
56.79,550,t,30.346,2013,Black,4.6,Gasoline,Mid
48.995,550,t,5.918,2012,White,4.6,Gasoline,New
64.5,550,t,16.098,2013,Black,4.6,Gasoline,SoA
57.205,550,t,30.751,2013,Black,4.6,Gasoline,ESC
62.0,550,f,19.706,2013,White,4.6,Gasoline,WSC
56.919,550,f,21.224,2012,Gray,4.6,Gasoline,WNC
69.758,550,f,14.739,2012,Black,4.6,Gasoline,Mid
58.981,550,f,21.072,2012,Blue,4.6,Gasoline,Mid
55.9,550,t,33.988,2012,Black,4.6,Gasoline,SoA
77.89,550,t,26.384,2012,White,4.6,Gasoline,Mid
29.995,400,f,81.172,2010,White,3.5,Hybrid,WSC
32.89,400,f,69.852,2010,Silver,3.5,Hybrid,SoA
39.999,400,t,23.3,2011,Silver,3.5,Hybrid,SoA
37.999,400,f,40.947,2010,Silver,3.5,Hybrid,SoA
34.999,400,f,40.895,2010,Black,3.5,Hybrid,SoA
2.998,420,f,173.917,1996,other,4.2,Gasoline,Pac
5.575,420,f,151.953,1997,White,4.2,Gasoline,ENC
5.989,500,f,119.984,1998,Black,5.0,Gasoline,SoA
4.5,500,f,130.0,1999,other,5.0,Gasoline,ENC
7.5,500,f,88.11,1997,Black,5.0,Gasoline,ESC
4.999,500,f,114.737,1996,other,5.0,Gasoline,SoA
16.8,350,f,37.516,2006,Silver,3.7,Gasoline,ENC
15.75,350,f,85.141,2006,other,3.7,Gasoline,SoA
16.995,430,f,75.544,2006,Blue,4.3,Gasoline,Pac
7.4,430,t,138.954,2000,Black,4.3,Gasoline,SoA
11.9,430,f,62.1,2002,Black,4.3,Gasoline,Pac
10.999,430,t,60.281,2003,Silver,4.3,Gasoline,Mid
17.5,430,f,78.859,2005,Blue,4.3,Gasoline,ENC
7.999,430,t,136.13,2004,Gray,4.3,Gasoline,Pac
8.499,430,f,97.678,2001,White,4.3,Gasoline,WSC
11.995,430,f,131.133,2002,Blue,4.3,Gasoline,Pac
10.958,430,t,63.118,2003,Black,4.3,Gasoline,Pac
11.0,430,t,114.103,2005,Silver,4.3,Gasoline,Pac
13.495,430,f,99.93,2006,Silver,4.3,Gasoline,ESC
4.995,430,f,198.213,2001,Silver,4.3,Gasoline,Pac
9.99,430,f,129.556,2000,Black,4.3,Gasoline,SoA
1.8,430,f,142.459,2000,Blue,4.3,Gasoline,Mid
6.995,430,f,109.158,2002,Silver,4.3,Gasoline,Pac
14.5,430,f,123.275,2005,Black,4.3,Gasoline,ESC
9.895,430,f,126.676,2003,Black,4.3,Gasoline,WNC
4.5,430,f,72.141,2005,Black,4.3,Gasoline,Mid
10.995,430,t,121.925,2005,Black,4.3,Gasoline,SoA
10.4,430,f,150.776,2001,White,4.3,Gasoline,Mtn
11.481,430,f,81.875,2004,Gray,4.3,Gasoline,SoA
17.3,430,f,53.264,2006,Black,4.3,Gasoline,ENC
6.597,430,f,161.499,2000,Black,4.3,Gasoline,SoA
6.5,55 AMG,f,145.0,2001,Black,5.4,Gasoline,WSC
15.98,55 AMG,f,51.565,2002,Black,5.4,Gasoline,WSC
19.95,55 AMG,f,67.95,2004,Silver,5.4,Gasoline,WSC
13.9,55 AMG,f,115.817,2005,Silver,5.4,Gasoline,Pac
10.999,55 AMG,f,144.776,2004,Silver,5.4,Gasoline,SoA
14.95,55 AMG,f,84.35,2003,Black,5.4,Gasoline,Pac
12.994,55 AMG,f,120.719,2003,Silver,5.4,Gasoline,SoA
27.972,55 AMG,f,48.155,2006,Gray,5.4,Gasoline,Mid
12.977,500,f,106.844,2006,Silver,5.0,Gasoline,WSC
14.995,500,f,100.0,2005,other,5.0,Gasoline,Pac
17.8,500,t,56.494,2006,other,5.0,Gasoline,SoA
7.9,500,f,97.677,2001,Blue,5.0,Gasoline,WSC
12.99,500,f,88.338,2000,other,5.0,Gasoline,SoA
12.991,500,f,114.554,2003,White,5.0,Gasoline,ESC
9.495,500,f,122.915,2000,other,5.0,Gasoline,SoA
16.99,500,t,48.81,2005,Silver,5.0,Gasoline,Pac
7.995,500,f,131.213,2000,Black,5.0,Gasoline,WSC
8.988,500,f,180.634,2001,other,5.0,Gasoline,SoA
8.99,500,f,121.895,2002,Silver,5.0,Gasoline,ENC
10.0,500,f,154.001,2005,Silver,5.0,Gasoline,ENC
18.888,500,t,65.608,2006,White,5.0,Gasoline,SoA
9.999,500,f,89.46,2003,Blue,5.0,Gasoline,SoA
12.663,500,f,100.92,2003,Silver,5.0,Gasoline,Pac
9.995,500,f,56.233,2001,Silver,5.0,Gasoline,Pac
10.76,500,f,88.159,2002,Blue,5.0,Gasoline,SoA
8.5,500,f,120.122,2004,Blue,5.0,Gasoline,ESC
6.485,500,f,114.35,2001,other,5.0,Gasoline,ENC
9.895,500,f,47.818,2002,Black,5.0,Gasoline,Mid
9.999,500,t,78.758,2001,Black,5.0,Gasoline,Mtn
8.977,500,f,115.41,2002,Silver,5.0,Gasoline,SoA
9.395,500,f,102.843,2003,Blue,5.0,Gasoline,Mid
9.999,600,f,93.5,2001,Black,5.8,Gasoline,Mtn
36.95,65 AMG,f,48.34,2006,Black,6.0,Gasoline,Pac
21.995,65 AMG,f,66.561,2006,Silver,6.0,Gasoline,Mid
19.995,430,f,48.722,2006,Blue,4.3,Gasoline,Mid
13.988,430,f,110.989,2006,Gray,4.3,Gasoline,Pac
14.977,430,f,126.41,2006,Silver,4.3,Gasoline,SoA
14.988,430,f,86.144,2005,Blue,4.3,Gasoline,WNC
10.995,430,f,77.332,2004,Silver,4.3,Gasoline,Mid
10.991,430,f,122.877,2004,Gray,4.3,Gasoline,Pac
6.5,500,f,143.584,2003,Black,5.0,Gasoline,New
23.995,500,t,17.347,2005,Blue,5.0,Gasoline,Mid
13.99,500,f,101.259,2006,Black,5.0,Gasoline,ENC
11.495,500,f,102.906,2003,Blue,5.0,Gasoline,New
14.995,500,t,88.267,2005,Gray,5.0,Gasoline,New
15.369,500,f,69.01,2005,other,5.0,Gasoline,New
13.9,500,f,132.039,2004,Silver,5.0,Gasoline,SoA
11.777,500,f,127.932,2006,Silver,5.0,Gasoline,WNC
14.99,500,f,94.401,2003,Silver,5.0,Gasoline,Mtn
